Source;Target;Type;Weight
der_adjutant_5-3;sergeant_der_englischen_jaeger;Undirected;1
berliner_freiwilliger;die_husaren;Undirected;1
adjutanten_4-6b;garde_und_heer;Undirected;1
bertrand;gneisenau;Undirected;1
andere;goettin_der_vernunft;Undirected;1
ein_nebenstehender;noch_andere_a;Undirected;1
ein_adjutant_5-5d;milhaud;Undirected;1
weiber;wieder_andere;Undirected;1
die_garde_4-6;erster_adjutant_4-6a;Undirected;1
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;garde_und_heer;Undirected;1
die_offiziere_der_garde;ein_kapitaen_der_voltigeurs;Undirected;1
bertrand;ein_adjutant_5-5d;Undirected;1
bluecher;ein_englischer_dragoneroffizier;Undirected;1
ausrufer_einer_menagerie;eine_alte_putzhaendlerin;Undirected;1
die_offiziere_der_garde;erster_offizier;Undirected;1
eine_ordonnanz_c;offizier_3-3b;Undirected;1
die_stuhlvermieterin;viele_stimmen_1-1a;Undirected;1
cambronne;dritter_adjutant_5-5;Undirected;1
andere;ein_ankommender;Undirected;1
napoleon;paechter_lacoste;Undirected;1
die_offiziere_der_garde;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
ein_offizier_4-6a;wieder_ein_gardist;Undirected;1
ein_offizier_des_generalstabes;herzog_von_wellington;Undirected;1
advokat_duchesne;gensdarmes_1-1;Undirected;1
eine_ordonnanz_b;fouche;Undirected;1
erster_buerger_3-2;jouve;Undirected;1
adjutanten_4-6b;wieder_ein_gardist;Undirected;1
ein_anderer_aus_der_masse;noch_andere_a;Undirected;1
adjutanten_4-6b;ein_offizier_4-6a;Undirected;1
adjutanten_4-6b;sergeant_4-6;Undirected;1
herzog_von_berry;savoyardenknabe;Undirected;1
die_garde_4-6;ein_fussgardist;Undirected;1
ein_adjutant_4-6a;erster_adjutant_4-6a;Undirected;1
anderes_volk;vitry;Undirected;1
ein_vorstaedter_3-1b;mehrere_stimmen_3-1b;Undirected;1
andere;viele_vorstaedter_b;Undirected;1
cambronne;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
chassecoeur;die_garde_4-6;Undirected;1
ein_englischer_offizier_5-1;herzog_von_braunschweig;Undirected;1
ausrufer_bei_einem_guckkasten;marquis_von_hauterive;Undirected;1
gensdarmes_1-1;marquis_von_hauterive;Undirected;1
adjutanten_4-6a;erster_offizier;Undirected;1
die_schreibenden;offizier_3-3a;Undirected;1
advokat_duchesne;ein_anderer_aus_der_masse;Undirected;1
erster_jaeger;marketenderin;Undirected;1
volk_3-1;vorstaedter_von_st_antoine;Undirected;1
andere_adjutanten_5-5b;die_garde_5-5;Undirected;1
mehrere;zweiter_buerger_1-2;Undirected;1
bertrand;offizier_3-3a;Undirected;1
fouche;gensdarmes_2-5;Undirected;1
der_nebenstehende;eine_dame_der_halle_3-1b;Undirected;1
ein_ankommender;einer_aus_der_masse;Undirected;1
volk_im_hintergrunde;weiber;Undirected;1
erster_buerger_2-5;fouche;Undirected;1
frau_des_kraemers;weiber;Undirected;1
paechter_lacoste;zweiter_adjutant_5-5;Undirected;1
herzog_von_berry;marquis_von_hauterive;Undirected;1
ein_englischer_obrist;sergeant_der_englischen_jaeger;Undirected;1
die_stuhlvermieterin;zeitungsausrufer;Undirected;1
ein_anderer_offizier_der_gardegrenadiere_zu_pferde;einer_der_gardehoboisten;Undirected;1
ein_vorstaedter_3-1b;eine_dame_der_halle_3-1b;Undirected;1
chassecoeur;der_heransprengende_adjutant;Undirected;1
der_offizier_1-4;der_polnische_legionsreiter;Undirected;1
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;vitry;Undirected;1
eine_masse_franzoesischer_reittender_artillerie;napoleon;Undirected;1
ein_alter_offizier_in_ziviltracht;geschrei;Undirected;1
ein_adjutant_5-5b;gardemusik;Undirected;1
einige;viele_vorstaedter_a;Undirected;1
frau_des_kraemers;viele_aus_dem_volk_3-1;Undirected;1
ein_fluegeladjutant;ein_offizier_4-6a;Undirected;1
frau_des_kraemers;volk_im_hintergrunde;Undirected;1
schneidermeister;volk_im_mittelgrunde;Undirected;1
monsieur;oberzeremonienmeister;Undirected;1
erster_offizier;garde_und_heer;Undirected;1
alle_3-1;ein_buerger_3-1b;Undirected;1
ein_fussgardist;erster_offizier;Undirected;1
die_stuhlvermieterin;geschrei;Undirected;1
andere_adjutanten_5-5a;einer_der_gardehoboisten;Undirected;1
der_nebenstehende;leute_verschiedenen_standes;Undirected;1
ein_aeltliches_frauenzimmer;volk_im_vordergrunde;Undirected;1
englischer_fahnentraeger;milhaud;Undirected;1
ausrufer_bei_einem_guckkasten;savoyardenknabe;Undirected;1
viele_vorstaedter_b;weiber;Undirected;1
erster_aufwaerter;preussischer_adjutant;Undirected;1
ein_anderer_alter_gardegrenadier;offizier_der_gardegrenadiere_zu_fuss;Undirected;1
ein_vorstaedter_3-1a;schneidermeister;Undirected;1
bertrand;der_polnische_legionsreiter;Undirected;1
ein_ankommender;mehrere_stimmen_3-1a;Undirected;1
dritter_offizier;napoleon;Undirected;1
d_ambray;herzog_von_berry;Undirected;2
cambronne;nebenstehende_kameraden;Undirected;1
advokat_duchesne;geschrei;Undirected;1
ein_alter_hannoverischer_scharfschuetz;james;Undirected;1
carnot;eine_ordonnanz_a;Undirected;1
schneidermeister;vorstaedter_und_anderes_volk;Undirected;1
bertrand;carnot;Undirected;1
carnot;offizier_3-3b;Undirected;1
bertrand;erster_adjutant_4-6b;Undirected;1
goettin_der_vernunft;wieder_andere;Undirected;1
ein_franzoesischer_hauptmann;fritz;Undirected;1
chassecoeur;volk_im_vordergrunde;Undirected;1
ein_buerger_3-1b;weiber;Undirected;1
gardemusik;viele_adjutanten_5-5;Undirected;1
ein_vorstaedter_3-1c;noch_andere_b;Undirected;1
adjutanten_4-6b;ein_fussgardist;Undirected;1
ein_adjutant_5-5c;viele_adjutanten_5-5;Undirected;1
andere;frau_des_kraemers;Undirected;1
dritter_offizier;ein_adjutant_4-6b;Undirected;1
chassecoeur;ein_anderer_aus_der_masse;Undirected;1
advokat_duchesne;viele_stimmen_1-1b;Undirected;1
ein_adjutant_5-5a;viele_adjutanten_5-5;Undirected;1
ein_vorstaedter_3-1a;vorstaedter_und_anderes_volk;Undirected;1
mehrere_stimmen_3-1b;wieder_andere;Undirected;1
geschrei;poebel;Undirected;1
alle_3-1;vitry;Undirected;1
viele_vorstaedter_a;volk_im_mittelgrunde;Undirected;1
offizier_der_polnischen_lanzenreiter;volk_3-2;Undirected;1
volk_3-1;wieder_andere;Undirected;1
ein_fluegeladjutant;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
ein_anderer_aus_der_masse;ein_vorstaedter_3-1c;Undirected;1
frau_des_kraemers;wieder_andere;Undirected;1
ausrufer_bei_einem_guckkasten;eine_alte_putzhaendlerin;Undirected;1
ein_adjutant_4-6b;garde_und_heer;Undirected;1
alle_3-1;wieder_andere;Undirected;1
dritter_adjutant_5-5;ein_adjutant_5-5a;Undirected;1
adjutanten_4-6a;dritter_offizier;Undirected;1
ein_anderer_offizier_der_gardegrenadiere_zu_pferde;milhaud;Undirected;1
ein_ankommender;einige;Undirected;1
ein_vorstaedter_3-1c;einer_aus_der_masse;Undirected;1
ein_ankommender;mehrere_stimmen_3-1b;Undirected;1
ein_buerger_3-1a;einige;Undirected;1
ein_englischer_offizier_5-4;englischer_fahnentraeger;Undirected;1
drouot;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
cambronne;wieder_ein_gardist;Undirected;1
ein_adjutant_5-5b;einer_der_gardehoboisten;Undirected;1
ein_anderer_aus_der_masse;noch_andere_b;Undirected;1
eine_dame_der_halle_3-1a;volk_im_vordergrunde;Undirected;1
advokat_duchesne;volk_2-2;Undirected;1
adjutanten_5-5;bertrand;Undirected;1
ein_kraemer;savoyardenknabe;Undirected;1
ein_vorstaedter_3-1c;volk_3-1;Undirected;1
einige;wieder_andere;Undirected;1
ein_kraemer;eine_dame_der_halle_3-1b;Undirected;1
ein_hauptmann_der_gensdarmes;vorstaedter_und_anderes_volk;Undirected;1
ein_offizier_der_suite;einer_der_gardehoboisten;Undirected;1
ein_anderer_alter_gardegrenadier;schildwache;Undirected;1
die_garde_4-6;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
geschrei;herzog_von_orleans;Undirected;1
dritter_piqueur;zweiter_piqueur;Undirected;1
chassecoeur;erster_adjutant_4-6a;Undirected;1
der_emigrant;goettin_der_vernunft;Undirected;1
frau_des_schneidermeisters;vorstaedter_von_st_antoine;Undirected;1
ein_vorstaedter_3-1c;weiber;Undirected;1
chassecoeur;napoleon;Undirected;1
eine_andere_dame_der_halle_2-1;pierre;Undirected;1
andere;frau_des_schneidermeisters;Undirected;1
carnot;gensdarmeriepatrouille_zu_fuss;Undirected;1
andere_umstehende;ein_ankommender;Undirected;1
bertrand;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
marketenderin;unteroffizier;Undirected;1
adjutanten_5-4;die_kuerassiere;Undirected;1
alle_3-1;ein_buerger_3-1a;Undirected;1
andere_adjutanten_5-5b;bertrand;Undirected;1
ein_buerger_3-1b;goettin_der_vernunft;Undirected;1
oberstallmeister;zweiter_piqueur;Undirected;1
einer_aus_der_masse;mehrere_stimmen_3-1b;Undirected;1
dritter_offizier;wieder_ein_gardist;Undirected;1
frau_des_kraemers;vorstaedter_von_st_antoine;Undirected;1
eine_dame_der_halle_3-1a;einige;Undirected;1
eine_dame_der_halle_3-1b;leute_verschiedenen_standes;Undirected;1
savoyardenknabe;viele_aus_dem_volk_3-1;Undirected;1
viele_vorstaedter_b;volk_im_mittelgrunde;Undirected;1
ein_anderer_aus_der_masse;viele_aus_dem_volk_3-1;Undirected;1
ein_adjutant_5-5a;ein_anderer_adjutant_5-5;Undirected;1
ein_vorstaedter_3-1a;weiber;Undirected;1
ein_alter_offizier_in_ziviltracht;eine_alte_putzhaendlerin;Undirected;1
bertrand;eine_ordonnanz_c;Undirected;1
eine_dame_der_halle_3-1b;schneidermeister;Undirected;1
ein_nebenstehender;viele_vorstaedter_a;Undirected;1
koenig_ludwig;schweizergardist;Undirected;1
ein_anderer_aus_der_masse;ein_buerger_3-1b;Undirected;1
ein_kammerherr;napoleon;Undirected;1
ausrufer_einer_bildergalerie;ein_polizeibeamter;Undirected;1
ein_alter_marquis;ein_hauptmann_der_schweizergarde;Undirected;1
chassecoeur;die_stuhlvermieterin;Undirected;1
ein_kapitaen_der_voltigeurs;napoleon;Undirected;1
einer_aus_der_masse;viele_aus_dem_volk_3-1;Undirected;1
der_adjutant_5-3;franzoesische_adjutanten;Undirected;1
ausrufer_einer_menagerie;ein_polizeibeamter;Undirected;1
ein_englischer_offizier_5-1;herzogin_von_chimay;Undirected;1
andere;mehrere_stimmen_3-1b;Undirected;1
ein_vorstaedter_3-1a;wieder_andere;Undirected;1
poebel;zeitungsausrufer;Undirected;1
einige;maenner;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;viele_stimmen_1-2;Undirected;1
einige;volk_im_vordergrunde;Undirected;1
ein_buerger_3-1b;viele_aus_dem_volk_3-1;Undirected;1
savoyardenknabe;vitry;Undirected;3
gneisenau;napoleon;Undirected;1
ein_anderer_aus_der_masse;frau_des_schneidermeisters;Undirected;1
die_garde_4-6;zweiter_adjutant_4-6a;Undirected;1
schneidermeister;volk_3-1;Undirected;1
carnot;chassecoeur;Undirected;1
ein_kraemer;frau_des_schneidermeisters;Undirected;1
mehrere_stimmen_3-1a;savoyardenknabe;Undirected;1
maenner;volk_im_vordergrunde;Undirected;1
herzog_von_orleans;poebel;Undirected;1
volk_3-1;volk_im_vordergrunde;Undirected;1
herzog_von_orleans;vitry;Undirected;1
noch_andere_a;volk_im_mittelgrunde;Undirected;1
ein_nebenstehender;leute_verschiedenen_standes;Undirected;1
die_garde_4-6;ein_anderer_offizier;Undirected;1
die_kuerassiere;herzog_von_wellington;Undirected;1
die_offiziere_der_garde;zweiter_offizier;Undirected;1
andere_umstehende;volk_3-1;Undirected;1
ein_buerger_3-1b;jouve;Undirected;1
der_heransprengende_adjutant;zweiter_adjutant_4-6b;Undirected;1
alle_3-1;ein_kraemer;Undirected;1
napoleon;nebenstehende_kameraden;Undirected;1
ausrufer_einer_bildergalerie;viele_aus_dem_volk_1-1;Undirected;1
ein_buerger_3-1a;einer_aus_der_masse;Undirected;1
noch_andere_a;savoyardenknabe;Undirected;1
der_heransprengende_adjutant;ein_fussgardist;Undirected;1
bourmont;marketenderin;Undirected;1
die_granitkolonne;englische_und_preussische_reiterei;Undirected;1
maenner;weiber;Undirected;1
ein_polizeibeamter;eine_alte_putzhaendlerin;Undirected;1
dritter_jaeger;major;Undirected;1
ein_vorstaedter_3-1a;ein_vorstaedter_3-1b;Undirected;1
eine_andere_ordonnanz;offizier_3-3d;Undirected;1
anderes_volk;der_nebenstehende;Undirected;1
die_garde_4-6;vitry;Undirected;1
die_kuerassiere;milhaud;Undirected;1
ein_ankommender_adjutant_5-5;gardemusik;Undirected;1
ein_englischer_offizier_5-4;mehrere_kuerassiere;Undirected;1
ein_buerger_3-1a;ein_buerger_3-1b;Undirected;1
die_schreibenden;hortense;Undirected;1
die_franzosen;ein_englischer_obrist;Undirected;1
ausrufer_einer_bildergalerie;savoyardenknabe;Undirected;1
ein_hauptmann_der_gensdarmes;ein_vorstaedter_3-1c;Undirected;1
andere_adjutanten_5-5c;paechter_lacoste;Undirected;1
ein_adjutant_5-5d;ein_anderer_adjutant_5-5;Undirected;1
ausrufer_bei_einem_guckkasten;einer_aus_dem_gefolge_des_herzogs;Undirected;1
erster_adjutant_4-6a;sergeant_4-6;Undirected;1
advokat_duchesne;ein_kraemer;Undirected;1
ein_aeltliches_frauenzimmer;noch_andere_b;Undirected;1
erster_buerger_3-2;zweiter_buerger_3-2;Undirected;1
cambronne;ein_fluegeladjutant;Undirected;1
napoleon;ordonnanzoffizier;Undirected;1
viele_stimmen_1-1a;vitry;Undirected;1
erster_aufwaerter;zweiter_aufwaerter;Undirected;1
einer_aus_der_masse;frau_des_kraemers;Undirected;1
herzog_von_berry;monsieur;Undirected;1
bourmont;zweiter_jaeger;Undirected;1
die_nichte;eine_andere_dame_der_halle_2-1;Undirected;1
erster_adjutant_4-6a;erster_adjutant_4-6b;Undirected;1
der_emigrant;weiber;Undirected;1
erster_adjutant_4-6a;vitry;Undirected;1
der_adjutant_5-3;ein_franzoesischer_hauptmann;Undirected;1
ein_kraemer;vitry;Undirected;1
noch_andere_b;volk_im_mittelgrunde;Undirected;1
ein_anderer_aus_der_masse;wieder_andere;Undirected;1
andere_adjutanten_5-5b;ein_ankommender_adjutant_5-5;Undirected;1
die_hochlaendischen_regimenter;ein_englischer_offizier_5-1;Undirected;1
maenner;mehrere_stimmen_3-1b;Undirected;1
chassecoeur;eine_dame_der_halle_3-1b;Undirected;1
andere_umstehende;ein_aeltliches_frauenzimmer;Undirected;1
der_nebenstehende;mehrere_stimmen_3-1a;Undirected;1
ein_adjutant_5-5c;gardemusik;Undirected;1
adjutanten_4-6b;ein_offizier_4-6b;Undirected;1
einer_der_gardehoboisten;viele_adjutanten_5-5;Undirected;1
ein_ankommender_adjutant_5-5;ein_heransprengender_adjutant_5-5;Undirected;1
cambronne;ein_anderer_offizier;Undirected;1
schneidermeister;volk_im_hintergrunde;Undirected;1
eine_dame_der_halle_3-1a;frau_des_kraemers;Undirected;1
volk_im_hintergrunde;vorstaedter_von_st_antoine;Undirected;1
eine_alte_putzhaendlerin;gensdarmes_1-1;Undirected;1
die_stuhlvermieterin;einer_aus_dem_gefolge_des_herzogs;Undirected;1
frau_des_kraemers;viele_vorstaedter_b;Undirected;1
einige;vorstaedter_von_st_antoine;Undirected;1
alle_3-1;volk_im_hintergrunde;Undirected;1
carnot;vitry;Undirected;1
ein_aeltliches_frauenzimmer;schneidermeister;Undirected;1
herzog_von_berry;zeitungsausrufer;Undirected;1
ein_franzoesischer_infanterieoffizier;lobau;Undirected;1
dritter_adjutant_5-5;ein_ankommender_adjutant_5-5;Undirected;1
andere;der_nebenstehende;Undirected;1
ein_ankommender;schneidermeister;Undirected;1
viele_stimmen_1-1a;zeitungsausrufer;Undirected;1
ein_polizeibeamter;gensdarmes_1-1;Undirected;1
anderes_volk;ein_hauptmann_der_gensdarmes;Undirected;1
ein_aeltliches_frauenzimmer;ein_hauptmann_der_gensdarmes;Undirected;1
advokat_duchesne;herzog_von_berry;Undirected;1
offizier_2-5;zweiter_buerger_2-5;Undirected;1
erster_aufwaerter;herzog_von_wellington;Undirected;1
adjutanten_4-6a;ein_anderer_offizier;Undirected;1
ein_heransprengender_adjutant_5-5;napoleon;Undirected;1
ein_vorstaedter_3-1a;savoyardenknabe;Undirected;1
ein_vorstaedter_3-1a;vorstaedter_von_st_antoine;Undirected;1
erster_aufwaerter;herzog_von_braunschweig;Undirected;1
erster_adjutant_4-6b;nebenstehende_kameraden;Undirected;1
ein_adjutant_5-5d;napoleon;Undirected;1
anderes_volk;mehrere_stimmen_3-1b;Undirected;1
ein_ankommender;vorstaedter_von_st_antoine;Undirected;1
volk_im_vordergrunde;vorstaedter_und_anderes_volk;Undirected;1
adjutanten_5-5;viele_adjutanten_5-5;Undirected;1
jouve;volk_3-1;Undirected;1
anderes_volk;ein_buerger_3-1b;Undirected;1
eine_linieninfanteriepatrouille;fouche;Undirected;1
d_ambray;herzog_von_angouleme;Undirected;2
carnot;ein_kammerherr;Undirected;1
ein_vorstaedter_3-1b;leute_verschiedenen_standes;Undirected;1
ein_adjutant_5-5b;viele_adjutanten_5-5;Undirected;1
eine_andere_ordonnanz;eine_ordonnanz_b;Undirected;1
das_volk_1-1;eine_alte_putzhaendlerin;Undirected;1
ein_buerger_3-1b;vorstaedter_von_st_antoine;Undirected;1
eine_dame_der_halle_3-1a;noch_andere_b;Undirected;1
eine_dame_der_halle_3-1a;leute_verschiedenen_standes;Undirected;1
dritter_offizier;zweiter_adjutant_4-6a;Undirected;1
alle_3-1;ein_ankommender;Undirected;1
ein_franzoesischer_hauptmann;james;Undirected;1
gensdarmes_1-1;zeitungsausrufer;Undirected;1
andere_umstehende;chassecoeur;Undirected;1
der_nebenstehende;volk_im_vordergrunde;Undirected;1
ein_adjutant_5-5a;gardemusik;Undirected;1
alle_3-1;jouve;Undirected;1
marquis_von_hauterive;viele_stimmen_1-1a;Undirected;1
ein_aeltliches_frauenzimmer;ein_vorstaedter_3-1b;Undirected;1
die_granitkolonne;napoleon;Undirected;1
andere_umstehende;ein_buerger_3-1a;Undirected;1
cambronne;zweiter_adjutant_4-6b;Undirected;1
ein_anderer_franzoesischer_hauptmann;ein_englischer_obrist;Undirected;1
ein_hauptmann_der_gensdarmes;vorstaedter_von_st_antoine;Undirected;1
chassecoeur;zweiter_buerger_2-5;Undirected;1
eine_dame_der_halle_3-1b;frau_des_schneidermeisters;Undirected;1
noch_andere_a;viele_vorstaedter_a;Undirected;1
eine_dame_der_halle_3-1b;einige;Undirected;1
die_garde_4-6;die_offiziere_der_garde;Undirected;1
ein_alter_hannoverischer_scharfschuetz;fritz;Undirected;1
der_nebenstehende;frau_des_schneidermeisters;Undirected;1
vorstaedter_und_anderes_volk;vorstaedter_von_st_antoine;Undirected;1
lord_somerset;mehrere_kuerassiere;Undirected;1
adjutanten_4-6b;zweiter_adjutant_4-6a;Undirected;1
louise;zeitungsausrufer;Undirected;1
die_garde_5-5;ein_offizier_der_suite;Undirected;1
ein_offizier_4-6a;sergeant_4-6;Undirected;1
advokat_duchesne;viele_vorstaedter_a;Undirected;1
mehrere_stimmen_3-1a;schneidermeister;Undirected;1
die_kuerassiere;mehrere_kuerassiere;Undirected;1
alter_gardegrenadier;offizier_der_polnischen_lanzenreiter;Undirected;1
drouot;ein_offizier_4-6a;Undirected;1
ein_buerger_3-1b;schneidermeister;Undirected;1
ausrufer_einer_bildergalerie;gensdarmes_1-1;Undirected;1
ein_buerger_3-1b;ein_nebenstehender;Undirected;1
ein_vorstaedter_3-1b;frau_des_schneidermeisters;Undirected;1
ein_kraemer;mehrere_stimmen_3-1a;Undirected;1
alle_3-1;viele_vorstaedter_a;Undirected;1
ein_buerger_3-1b;volk_im_vordergrunde;Undirected;1
ein_alter_hannoverischer_scharfschuetz;ein_anderer_franzoesischer_hauptmann;Undirected;1
eine_masse_franzoesischer_reittender_artillerie;ziethen;Undirected;1
adjutanten_4-6a;garde_und_heer;Undirected;1
madame_de_serre;mehrere;Undirected;1
herzogin_von_angouleme;monsieur;Undirected;1
ein_polizeibeamter;viele_aus_dem_volk_1-1;Undirected;1
hortense;offizier_der_gardegrenadiere_zu_fuss;Undirected;1
ein_anderer_alter_gardegrenadier;offizier_der_polnischen_lanzenreiter;Undirected;1
frau_des_schneidermeisters;schneidermeister;Undirected;1
bluecher;cambronne;Undirected;1
adjutanten_4-6b;dritter_offizier;Undirected;1
ein_offizier_4-6a;nebenstehende_kameraden;Undirected;1
ein_vorstaedter_3-1b;maenner;Undirected;1
ein_buerger_3-1b;volk_im_mittelgrunde;Undirected;1
viele_vorstaedter_a;vitry;Undirected;1
der_trainknecht_einer_kanone;ephraim;Undirected;1
der_emigrant;ein_aeltliches_frauenzimmer;Undirected;1
alter_gardegrenadier;hortense;Undirected;1
ein_aeltliches_frauenzimmer;ein_buerger_3-1a;Undirected;1
drouot;labedoyere;Undirected;1
die_husaren;schlesier;Undirected;1
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;wieder_ein_gardist;Undirected;1
viele_aus_dem_volk_3-1;wieder_andere;Undirected;1
eine_ordonnanz_c;napoleon;Undirected;1
ein_adjutant_4-6b;labedoyere;Undirected;1
eine_dame_der_halle_3-1a;schneidermeister;Undirected;1
mehrere_stimmen_3-1a;noch_andere_a;Undirected;1
herzog_von_wellington;lord_somerset;Undirected;1
viele_aus_dem_volk_1-1;zeitungsausrufer;Undirected;1
ausrufer_bei_einem_guckkasten;die_stuhlvermieterin;Undirected;1
herzog_von_orleans;viele_aus_dem_volk_1-1;Undirected;1
andere_umstehende;vorstaedter_und_anderes_volk;Undirected;1
ein_hauptmann_der_gensdarmes;weiber;Undirected;1
andere_umstehende;frau_des_kraemers;Undirected;1
der_nebenstehende;volk_im_hintergrunde;Undirected;1
ein_vorstaedter_3-1b;vorstaedter_von_st_antoine;Undirected;1
erster_adjutant_4-6b;napoleon;Undirected;1
eine_linieninfanteriepatrouille;gensdarmeriepatrouille_zu_fuss;Undirected;1
eine_ordonnanz_c;offizier_3-3d;Undirected;1
eine_masse_franzoesischer_infanterie;eine_masse_franzoesischer_reiter;Undirected;1
bourmont;vierter_jaeger;Undirected;1
ein_anderer_offizier;ein_fluegeladjutant;Undirected;1
der_heransprengende_adjutant;ein_kapitaen_der_voltigeurs;Undirected;1
labedoyere;sergeant_4-6;Undirected;1
mehrere_stimmen_3-1b;volk_3-1;Undirected;1
andere;ein_hauptmann_der_gensdarmes;Undirected;1
herzog_von_wellington;versprengte_englische_dragoner;Undirected;1
ein_nebenstehender;jouve;Undirected;1
goettin_der_vernunft;jouve;Undirected;1
frau_des_kraemers;mehrere_stimmen_3-1a;Undirected;1
hortense;viele_des_volkes;Undirected;1
erster_adjutant_4-6b;erster_offizier;Undirected;1
d_ambray;marschall_ney;Undirected;1
ein_englischer_offizier_5-4;einer_der_kuerassiere;Undirected;1
anderes_volk;einer_aus_der_masse;Undirected;1
ein_fussgardist;erster_adjutant_4-6a;Undirected;1
der_nebenstehende;ein_vorstaedter_3-1c;Undirected;1
andere;viele_aus_dem_volk_3-1;Undirected;1
ein_offizier_der_gardegrenadiere_zu_pferde;zweiter_adjutant_5-5;Undirected;1
das_volk_1-1;herzog_von_orleans;Undirected;1
herzog_von_orleans;viele_stimmen_1-1a;Undirected;1
advokat_duchesne;ein_aeltliches_frauenzimmer;Undirected;1
jouve;mehrere_stimmen_3-1b;Undirected;1
herzog_von_berry;herzog_von_orleans;Undirected;1
andere_adjutanten_5-5c;viele_adjutanten_5-5;Undirected;1
der_emigrant;vorstaedter_von_st_antoine;Undirected;1
advokat_duchesne;einer_aus_der_masse;Undirected;1
viele_vorstaedter_a;viele_vorstaedter_b;Undirected;1
chassecoeur;erster_offizier;Undirected;1
ein_adjutant_5-5d;zweiter_adjutant_5-5;Undirected;1
einer_der_gardehoboisten;napoleon;Undirected;1
der_trainknecht_einer_kanone;gneisenau;Undirected;1
volk_im_hintergrunde;volk_im_vordergrunde;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;mehrere_stimmen_1-2;Undirected;1
ein_aeltliches_frauenzimmer;ein_vorstaedter_3-1c;Undirected;1
milhaud;zweiter_adjutant_5-5;Undirected;1
der_emigrant;vorstaedter_und_anderes_volk;Undirected;1
eine_ordonnanz_b;hortense;Undirected;1
der_nebenstehende;noch_andere_a;Undirected;1
alle_3-1;ein_vorstaedter_3-1b;Undirected;1
ein_hauptmann_der_gensdarmes;viele_aus_dem_volk_3-1;Undirected;1
cambronne;ein_kapitaen_der_voltigeurs;Undirected;1
ausrufer_einer_menagerie;einer_aus_dem_gefolge_des_herzogs;Undirected;1
ein_anderer_offizier;erster_offizier;Undirected;1
ein_aeltliches_frauenzimmer;einige;Undirected;1
ein_buerger_3-1b;volk_im_hintergrunde;Undirected;1
ein_offizier_der_gardegrenadiere_zu_pferde;milhaud;Undirected;1
die_garde_5-5;napoleon;Undirected;1
die_amme;manche_der_anwesenden;Undirected;1
vitry;volk_im_vordergrunde;Undirected;1
ein_kapitaen_der_voltigeurs;garde_und_heer;Undirected;1
anderes_volk;ein_buerger_3-1a;Undirected;1
gardemusik;napoleon;Undirected;1
adjutanten_4-6b;chassecoeur;Undirected;1
frau_des_schneidermeisters;savoyardenknabe;Undirected;1
erster_buerger_1-2;viele_stimmen_1-2;Undirected;1
cambronne;ein_adjutant_4-6a;Undirected;1
einige;jouve;Undirected;1
der_heransprengende_adjutant;zweiter_offizier;Undirected;1
frau_des_kraemers;schneidermeister;Undirected;1
advokat_duchesne;volk_im_vordergrunde;Undirected;1
frau_des_schneidermeisters;vitry;Undirected;1
ausrufer_einer_menagerie;viele_aus_dem_volk_1-1;Undirected;1
advokat_duchesne;wieder_andere;Undirected;1
dritter_offizier;zweiter_adjutant_4-6b;Undirected;1
marketenderin;sechster_jaeger;Undirected;1
ein_hauptmann_der_gensdarmes;volk_im_vordergrunde;Undirected;1
ein_buerger_3-1a;ein_vorstaedter_3-1c;Undirected;1
erster_jaeger;major;Undirected;1
andere_umstehende;einer_aus_der_masse;Undirected;1
ein_aeltliches_frauenzimmer;volk_3-1;Undirected;1
cambronne;die_offiziere_der_garde;Undirected;1
die_amme;mehrere;Undirected;1
die_offiziere_der_garde;garde_und_heer;Undirected;1
cambronne;ein_offizier_4-6b;Undirected;1
ausrufer_einer_menagerie;herzog_von_berry;Undirected;1
ein_ankommender;noch_andere_a;Undirected;1
ein_anderer_alter_gardegrenadier;volk_3-2;Undirected;1
andere;ein_nebenstehender;Undirected;1
andere_adjutanten_5-5b;zweiter_adjutant_5-5;Undirected;1
einige;frau_des_kraemers;Undirected;1
andere;ein_anderer_aus_der_masse;Undirected;1
ein_aeltliches_frauenzimmer;frau_des_kraemers;Undirected;1
andere_adjutanten_5-5b;ein_adjutant_5-5a;Undirected;1
bluecher;marketenderin;Undirected;1
einer_aus_dem_gefolge_des_herzogs;herr_von_villeneuve;Undirected;1
poebel;viele_stimmen_1-1a;Undirected;1
ein_nebenstehender;ein_vorstaedter_3-1c;Undirected;1
vitry;volk_im_hintergrunde;Undirected;1
ein_hauptmann_der_gensdarmes;schneidermeister;Undirected;1
die_husaren;gneisenau;Undirected;1
